scheme_code,scheme_name,net_asset_value,repurchase_price,sale_price,date,scheme_classification,scheme_type,scheme_category,fund_family,fund_id,scheme_short_name,date_new,nav,sale_price_1,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,353.684,350.1472,353.684,6-May-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,350.1472,5/6/2016,353.684,353.684,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,359.7923,356.1944,359.7923,9-May-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,356.1944,5/9/2016,359.7923,359.7923,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,361.4094,357.7953,361.4094,10-May-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,357.7953,5/10/2016,361.4094,361.4094,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,360.3976,356.7936,360.3976,11-May-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,356.7936,5/11/2016,360.3976,360.3976,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,362.6672,359.0405,362.6672,12-May-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,359.0405,5/12/2016,362.6672,362.6672,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,359.7274,356.1301,359.7274,13-May-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,356.1301,5/13/2016,359.7274,359.7274,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,360.7987,357.1907,360.7987,16-May-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,357.1907,5/16/2016,360.7987,360.7987,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,361.9806,358.3608,361.9806,17-May-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,358.3608,5/17/2016,361.9806,361.9806,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,361.6175,358.0013,361.6175,18-May-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,358.0013,5/18/2016,361.6175,361.6175,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,359.2415,355.6491,359.2415,19-May-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,355.6491,5/19/2016,359.2415,359.2415,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,357.5534,353.9779,357.5534,20-May-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,353.9779,5/20/2016,357.5534,357.5534,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,356.7367,353.1693,356.7367,23-May-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,353.1693,5/23/2016,356.7367,356.7367,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,356.6763,353.1095,356.6763,24-May-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,353.1095,5/24/2016,356.6763,356.6763,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,364.16,360.5184,364.16,25-May-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,360.5184,5/25/2016,364.16,364.16,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,369.1159,365.4247,369.1159,26-May-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,365.4247,5/26/2016,369.1159,369.1159,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,372.3222,368.599,372.3222,27-May-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,368.599,5/27/2016,372.3222,372.3222,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,374.3065,370.5634,374.3065,30-May-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,370.5634,5/30/2016,374.3065,374.3065,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,374.3548,370.6113,374.3548,31-May-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,370.6113,5/31/2016,374.3548,374.3548,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,373.8984,370.1594,373.8984,1-Jun-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,370.1594,6/1/2016,373.8984,373.8984,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,375.4033,371.6493,375.4033,2-Jun-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,371.6493,6/2/2016,375.4033,375.4033,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,375.5506,371.7951,375.5506,3-Jun-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,371.7951,6/3/2016,375.5506,375.5506,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,374.8877,371.1388,374.8877,6-Jun-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,371.1388,6/6/2016,374.8877,374.8877,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,376.8742,373.1055,376.8742,7-Jun-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,373.1055,6/7/2016,376.8742,376.8742,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,377.5131,373.738,377.5131,8-Jun-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,373.738,6/8/2016,377.5131,377.5131,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,375.8533,372.0948,375.8533,9-Jun-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,372.0948,6/9/2016,375.8533,375.8533,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,374.8215,371.0733,374.8215,10-Jun-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,371.0733,6/10/2016,374.8215,374.8215,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,372.5389,368.8135,372.5389,13-Jun-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,368.8135,6/13/2016,372.5389,372.5389,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,372.2212,368.499,372.2212,14-Jun-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,368.499,6/14/2016,372.2212,372.2212,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,376.3409,372.5775,376.3409,15-Jun-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,372.5775,6/15/2016,376.3409,376.3409,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,373.4857,369.7508,373.4857,16-Jun-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,369.7508,6/16/2016,373.4857,373.4857,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,374.5535,370.808,374.5535,17-Jun-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,370.808,6/17/2016,374.5535,374.5535,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,377.4009,373.6269,377.4009,20-Jun-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,373.6269,6/20/2016,377.4009,377.4009,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,377.2449,373.4725,377.2449,21-Jun-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,373.4725,6/21/2016,377.2449,377.2449,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,377.3029,373.5299,377.3029,22-Jun-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,373.5299,6/22/2016,377.3029,377.3029,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,380.633,376.8267,380.633,23-Jun-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,376.8267,6/23/2016,380.633,380.633,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,374.2314,370.4891,374.2314,24-Jun-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,370.4891,6/24/2016,374.2314,374.2314,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,374.0588,370.3182,374.0588,27-Jun-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,370.3182,6/27/2016,374.0588,374.0588,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,374.4063,370.6622,374.4063,28-Jun-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,370.6622,6/28/2016,374.4063,374.4063,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,377.857,374.0784,377.857,29-Jun-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,374.0784,6/29/2016,377.857,377.857,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,382.685,378.8582,382.685,30-Jun-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,378.8582,6/30/2016,382.685,382.685,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,385.301,381.448,385.301,1-Jul-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,381.448,7/1/2016,385.301,385.301,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,387.2531,383.3806,387.2531,4-Jul-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,383.3806,7/4/2016,387.2531,387.2531,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,385.5974,381.7414,385.5974,5-Jul-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,381.7414,7/5/2016,385.5974,385.5974,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,385.3599,381.5063,385.3599,7-Jul-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,381.5063,7/7/2016,385.3599,385.3599,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,385.0854,381.2345,385.0854,8-Jul-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,381.2345,7/8/2016,385.0854,385.0854,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,391.3817,387.4679,391.3817,11-Jul-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,387.4679,7/11/2016,391.3817,391.3817,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,393.4688,389.5341,393.4688,12-Jul-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,389.5341,7/12/2016,393.4688,393.4688,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,392.7171,388.7899,392.7171,13-Jul-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,388.7899,7/13/2016,392.7171,392.7171,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,395.0312,391.0809,395.0312,14-Jul-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,391.0809,7/14/2016,395.0312,395.0312,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,394.8617,390.9131,394.8617,15-Jul-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,390.9131,7/15/2016,394.8617,394.8617,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,393.2284,389.2961,393.2284,18-Jul-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,389.2961,7/18/2016,393.2284,393.2284,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,393.8204,389.8822,393.8204,19-Jul-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,389.8822,7/19/2016,393.8204,393.8204,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,395.9057,391.9466,395.9057,20-Jul-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,391.9466,7/20/2016,395.9057,395.9057,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,394.9759,391.0261,394.9759,21-Jul-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,391.0261,7/21/2016,394.9759,394.9759,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,395.6213,391.6651,395.6213,22-Jul-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,391.6651,7/22/2016,395.6213,395.6213,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,399.3299,395.3366,399.3299,25-Jul-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,395.3366,7/25/2016,399.3299,399.3299,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,397.616,393.6398,397.616,26-Jul-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,393.6398,7/26/2016,397.616,397.616,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,397.6596,393.683,397.6596,27-Jul-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,393.683,7/27/2016,397.6596,397.6596,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,398.5965,394.6105,398.5965,28-Jul-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,394.6105,7/28/2016,398.5965,398.5965,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,397.1099,393.1388,397.1099,29-Jul-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,393.1388,7/29/2016,397.1099,397.1099,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,396.4397,392.4753,396.4397,1-Aug-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,392.4753,8/1/2016,396.4397,396.4397,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,396.026,392.0657,396.026,2-Aug-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,392.0657,8/2/2016,396.026,396.026,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,393.7926,389.8547,393.7926,3-Aug-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,389.8547,8/3/2016,393.7926,393.7926,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,394.7902,390.8423,394.7902,4-Aug-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,390.8423,8/4/2016,394.7902,394.7902,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,401.4173,397.4031,401.4173,5-Aug-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,397.4031,8/5/2016,401.4173,401.4173,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,402.6846,398.6578,402.6846,8-Aug-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,398.6578,8/8/2016,402.6846,402.6846,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,401.2011,397.1891,401.2011,9-Aug-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,397.1891,8/9/2016,401.2011,401.2011,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,395.778,391.8202,395.778,10-Aug-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,391.8202,8/10/2016,395.778,395.778,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,395.4338,391.4795,395.4338,11-Aug-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,391.4795,8/11/2016,395.4338,395.4338,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,397.6453,393.6688,397.6453,12-Aug-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,393.6688,8/12/2016,397.6453,397.6453,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,396.7549,392.7874,396.7549,16-Aug-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,392.7874,8/16/2016,396.7549,396.7549,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,396.9254,392.9561,396.9254,17-Aug-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,392.9561,8/17/2016,396.9254,396.9254,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,400.1755,396.1737,400.1755,18-Aug-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,396.1737,8/18/2016,400.1755,400.1755,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,400.432,396.4277,400.432,19-Aug-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,396.4277,8/19/2016,400.432,400.432,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,398.5119,394.5268,398.5119,22-Aug-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,394.5268,8/22/2016,398.5119,398.5119,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,399.0312,395.0409,399.0312,23-Aug-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,395.0409,8/23/2016,399.0312,399.0312,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,399.5352,395.5398,399.5352,24-Aug-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,395.5398,8/24/2016,399.5352,399.5352,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,397.6035,393.6275,397.6035,25-Aug-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,393.6275,8/25/2016,397.6035,397.6035,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,396.0578,392.0972,396.0578,26-Aug-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,392.0972,8/26/2016,396.0578,396.0578,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,397.2694,393.2967,397.2694,29-Aug-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,393.2967,8/29/2016,397.2694,397.2694,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,402.3381,398.3147,402.3381,30-Aug-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,398.3147,8/30/2016,402.3381,402.3381,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,404.5074,400.4623,404.5074,31-Aug-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,400.4623,8/31/2016,404.5074,404.5074,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,402.8755,398.8467,402.8755,1-Sep-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,398.8467,9/1/2016,402.8755,402.8755,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,404.5708,400.5251,404.5708,2-Sep-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,400.5251,9/2/2016,404.5708,404.5708,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,410.4642,406.3596,410.4642,6-Sep-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,406.3596,9/6/2016,410.4642,410.4642,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,409.7787,405.6809,409.7787,7-Sep-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,405.6809,9/7/2016,409.7787,409.7787,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,410.8264,406.7181,410.8264,8-Sep-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,406.7181,9/8/2016,410.8264,410.8264,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,407.4011,403.3271,407.4011,9-Sep-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,403.3271,9/9/2016,407.4011,407.4011,,,,,,,,,,
