scheme_code,scheme_name,net_asset_value,repurchase_price,sale_price,date,scheme_classification,scheme_type,scheme_category,fund_family,fund_id,scheme_short_name,date_new,nav,sale_price_1,Return,Variance,SD,NIFTY 50 Return,Var N50,SD  Nifty
118531,Franklin India Bluechip Fund- Direct - Growth,235.9055,233.5464,235.9055,12-Mar-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,233.5464,3/12/2013,235.9055,235.9055,-0.49%,3.69448E-09,6.07822E-05,-0.250%,3.14681E-08,0.000177392
118531,Franklin India Bluechip Fund- Direct - Growth,233.3349,231.0016,233.3349,13-Mar-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,231.0016,3/13/2013,233.3349,233.3349,-1.09%,1.79499E-08,0.000133977,-1.035%,5.40692E-07,0.000735317
118531,Franklin India Bluechip Fund- Direct - Growth,234.9361,232.5867,234.9361,14-Mar-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,232.5867,3/14/2013,234.9361,234.9361,0.69%,7.1198E-09,8.43789E-05,0.161%,1.31649E-08,0.000114738
118531,Franklin India Bluechip Fund- Direct - Growth,233.0987,230.7677,233.0987,15-Mar-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,230.7677,3/15/2013,233.0987,233.0987,-0.78%,9.24931E-09,9.61733E-05,0.277%,3.92411E-08,0.000198094
118531,Franklin India Bluechip Fund- Direct - Growth,231.2675,228.9548,231.2675,18-Mar-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,228.9548,3/18/2013,231.2675,231.2675,-0.79%,9.33381E-09,9.66117E-05,-1.150%,6.77642E-07,0.00082319
118531,Franklin India Bluechip Fund- Direct - Growth,227.8377,225.5593,227.8377,19-Mar-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,225.5593,3/19/2013,227.8377,227.8377,-1.48%,3.32691E-08,0.000182398,-0.400%,8.22691E-08,0.000286826
118531,Franklin India Bluechip Fund- Direct - Growth,225.5237,223.2685,225.5237,20-Mar-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,223.2685,3/20/2013,225.5237,225.5237,-1.02%,1.56054E-08,0.000124921,-1.469%,1.11832E-06,0.001057508
118531,Franklin India Bluechip Fund- Direct - Growth,225.384,223.1302,225.384,21-Mar-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,223.1302,3/21/2013,225.384,225.384,-0.06%,5.80594E-11,7.61967E-06,-0.615%,1.96852E-07,0.000443681
118531,Franklin India Bluechip Fund- Direct - Growth,224.5721,222.3264,224.5721,22-Mar-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,222.3264,3/22/2013,224.5721,224.5721,-0.36%,1.96376E-09,4.43144E-05,-0.471%,1.16028E-07,0.000340629
118531,Franklin India Bluechip Fund- Direct - Growth,223.7925,221.5546,223.7925,25-Mar-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,221.5546,3/25/2013,223.7925,223.7925,-0.35%,1.82401E-09,4.27085E-05,0.265%,3.70233E-08,0.000192414
118531,Franklin India Bluechip Fund- Direct - Growth,223.9221,221.6829,223.9221,26-Mar-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,221.6829,3/26/2013,223.9221,223.9221,0.06%,5.07669E-11,7.12509E-06,-0.757%,3.0283E-07,0.0005503
118531,Franklin India Bluechip Fund- Direct - Growth,225.6588,223.4022,225.6588,28-Mar-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,223.4022,3/28/2013,225.6588,225.6588,0.78%,9.10716E-09,9.54314E-05,0.666%,2.35867E-07,0.000485662
118531,Franklin India Bluechip Fund- Direct - Growth,226.7426,224.4752,226.7426,1-Apr-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,224.4752,4/1/2013,226.7426,226.7426,0.48%,3.4929E-09,5.91008E-05,0.631%,2.12657E-07,0.000461148
118531,Franklin India Bluechip Fund- Direct - Growth,228.5972,226.3112,228.5972,2-Apr-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,226.3112,4/2/2013,228.5972,228.5972,0.82%,1.01319E-08,0.000100658,0.421%,9.5484E-08,0.000309005
118531,Franklin India Bluechip Fund- Direct - Growth,226.0822,223.8214,226.0822,3-Apr-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,223.8214,4/3/2013,226.0822,226.0822,-1.10%,1.83341E-08,0.000135403,-0.321%,5.55347E-08,0.000235658
118531,Franklin India Bluechip Fund- Direct - Growth,223.4659,221.2312,223.4659,4-Apr-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,221.2312,4/4/2013,223.4659,223.4659,-1.16%,2.02877E-08,0.000142435,-1.732%,1.63075E-06,0.00127701
118531,Franklin India Bluechip Fund- Direct - Growth,223.2286,220.9963,223.2286,5-Apr-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,220.9963,4/5/2013,223.2286,223.2286,-0.11%,1.70856E-10,1.30712E-05,-0.839%,3.8427E-07,0.000619896
118531,Franklin India Bluechip Fund- Direct - Growth,223.4644,221.2298,223.4644,8-Apr-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,221.2298,4/8/2013,223.4644,223.4644,0.11%,1.69087E-10,1.30033E-05,-0.251%,3.45798E-08,0.000185956
118531,Franklin India Bluechip Fund- Direct - Growth,221.4412,219.2268,221.4412,9-Apr-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,219.2268,4/9/2013,221.4412,221.4412,-0.91%,1.24236E-08,0.000111461,-0.267%,3.93343E-08,0.000198329
118531,Franklin India Bluechip Fund- Direct - Growth,223.1071,220.876,223.1071,10-Apr-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,220.876,4/10/2013,223.1071,223.1071,0.75%,8.57896E-09,9.26227E-05,0.281%,4.38971E-08,0.000209516
118531,Franklin India Bluechip Fund- Direct - Growth,223.9632,221.7236,223.9632,11-Apr-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,221.7236,4/11/2013,223.9632,223.9632,0.38%,2.23224E-09,4.72466E-05,0.908%,4.60209E-07,0.000678387
118531,Franklin India Bluechip Fund- Direct - Growth,220.6169,218.4107,220.6169,12-Apr-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,218.4107,4/12/2013,220.6169,220.6169,-1.49%,3.38502E-08,0.000183984,-1.308%,9.60646E-07,0.000980126
118531,Franklin India Bluechip Fund- Direct - Growth,221.3875,219.1736,221.3875,15-Apr-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,219.1736,4/15/2013,221.3875,221.3875,0.35%,1.85025E-09,4.30146E-05,0.250%,3.53795E-08,0.000188094
118531,Franklin India Bluechip Fund- Direct - Growth,225.3235,223.0703,225.3235,16-Apr-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,223.0703,4/16/2013,225.3235,225.3235,1.78%,4.79425E-08,0.000218958,1.575%,1.41007E-06,0.001187465
118531,Franklin India Bluechip Fund- Direct - Growth,225.591,223.3351,225.591,17-Apr-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,223.3351,4/17/2013,225.591,225.591,0.12%,2.13805E-10,1.46221E-05,1.297%,9.61517E-07,0.00098057
118531,Franklin India Bluechip Fund- Direct - Growth,228.4874,226.2025,228.4874,18-Apr-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,226.2025,4/18/2013,228.4874,228.4874,1.28%,2.50105E-08,0.000158147,0.601%,2.07296E-07,0.000455297
118531,Franklin India Bluechip Fund- Direct - Growth,230.3613,228.0577,230.3613,22-Apr-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,228.0577,4/22/2013,230.3613,230.3613,0.82%,1.02066E-08,0.000101028,1.382%,1.1039E-06,0.001050666
118531,Franklin India Bluechip Fund- Direct - Growth,230.6484,228.3419,230.6484,23-Apr-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,228.3419,4/23/2013,230.6484,230.6484,0.12%,2.35737E-10,1.53537E-05,0.480%,1.33731E-07,0.000365692
118531,Franklin India Bluechip Fund- Direct - Growth,233.3138,230.9807,233.3138,25-Apr-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,230.9807,4/25/2013,233.3138,233.3138,1.16%,2.02708E-08,0.000142375,0.791%,3.65984E-07,0.000604966
118531,Franklin India Bluechip Fund- Direct - Growth,232.3481,230.0246,232.3481,26-Apr-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,230.0246,4/26/2013,232.3481,232.3481,-0.41%,2.60085E-09,5.09986E-05,-0.010%,6.112E-11,7.81793E-06
118531,Franklin India Bluechip Fund- Direct - Growth,233.6059,231.2698,233.6059,29-Apr-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,231.2698,4/29/2013,233.6059,233.6059,0.54%,4.44962E-09,6.67055E-05,0.089%,4.70815E-09,6.8616E-05
118531,Franklin India Bluechip Fund- Direct - Growth,234.5422,232.1968,234.5422,30-Apr-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,232.1968,4/30/2013,234.5422,234.5422,0.40%,2.43953E-09,4.93916E-05,0.688%,2.82044E-07,0.000531078
118531,Franklin India Bluechip Fund- Direct - Growth,235.8513,233.4928,235.8513,2-May-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,233.4928,5/2/2013,235.8513,235.8513,0.56%,4.73166E-09,6.87871E-05,0.404%,9.78332E-08,0.000312783
118531,Franklin India Bluechip Fund- Direct - Growth,234.5336,232.1883,234.5336,3-May-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,232.1883,5/3/2013,234.5336,234.5336,-0.56%,4.74168E-09,6.88599E-05,0.225%,3.03851E-08,0.000174313
118531,Franklin India Bluechip Fund- Direct - Growth,235.6663,233.3096,235.6663,6-May-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,233.3096,5/6/2013,235.6663,235.6663,0.48%,3.54374E-09,5.95293E-05,-0.181%,1.97508E-08,0.000140537
118531,Franklin India Bluechip Fund- Direct - Growth,237.8577,235.4791,237.8577,7-May-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,235.4791,5/7/2013,237.8577,237.8577,0.93%,1.31388E-08,0.000114625,0.932%,5.29585E-07,0.000727726
118531,Franklin India Bluechip Fund- Direct - Growth,237.7591,235.3815,237.7591,8-May-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,235.3815,5/8/2013,237.7591,237.7591,-0.04%,2.61152E-11,5.1103E-06,0.885%,4.80606E-07,0.000693257
118531,Franklin India Bluechip Fund- Direct - Growth,236.9785,234.6087,236.9785,9-May-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,234.6087,5/9/2013,236.9785,236.9785,-0.33%,1.63841E-09,4.04773E-05,-0.041%,1.02737E-09,3.20526E-05
118531,Franklin India Bluechip Fund- Direct - Growth,238.7294,236.3421,238.7294,10-May-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,236.3421,5/10/2013,238.7294,238.7294,0.74%,8.29872E-09,9.10973E-05,0.103%,6.59751E-09,8.1225E-05
118531,Franklin India Bluechip Fund- Direct - Growth,235.7454,233.3879,235.7454,13-May-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,233.3879,5/13/2013,235.7454,235.7454,-1.25%,2.37552E-08,0.000154127,0.448%,1.25709E-07,0.000354555
118531,Franklin India Bluechip Fund- Direct - Growth,236.2258,233.8635,236.2258,14-May-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,233.8635,5/14/2013,236.2258,236.2258,0.20%,6.31477E-10,2.51292E-05,-0.958%,5.7689E-07,0.000759533
118531,Franklin India Bluechip Fund- Direct - Growth,240.6486,238.2421,240.6486,15-May-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,238.2421,5/15/2013,240.6486,240.6486,1.87%,5.33144E-08,0.000230899,-0.775%,3.79659E-07,0.000616165
118531,Franklin India Bluechip Fund- Direct - Growth,241.9848,239.565,241.9848,16-May-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,239.565,5/16/2013,241.9848,241.9848,0.56%,4.68972E-09,6.84815E-05,1.506%,1.44468E-06,0.001201948
118531,Franklin India Bluechip Fund- Direct - Growth,242.0938,239.6729,242.0938,17-May-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,239.6729,5/17/2013,242.0938,242.0938,0.05%,3.08683E-11,5.55593E-06,1.090%,7.6097E-07,0.000872336
118531,Franklin India Bluechip Fund- Direct - Growth,240.2743,237.8716,240.2743,20-May-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,237.8716,5/20/2013,240.2743,240.2743,-0.75%,8.59487E-09,9.27085E-05,0.505%,1.64502E-07,0.000405589
118531,Franklin India Bluechip Fund- Direct - Growth,238.4069,236.0228,238.4069,21-May-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,236.0228,5/21/2013,238.4069,238.4069,-0.78%,9.19239E-09,9.5877E-05,-0.043%,1.21656E-09,3.48792E-05
118531,Franklin India Bluechip Fund- Direct - Growth,238.1162,235.735,238.1162,22-May-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,235.735,5/22/2013,238.1162,238.1162,-0.12%,2.26301E-10,1.50433E-05,-0.716%,3.34985E-07,0.000578779
118531,Franklin India Bluechip Fund- Direct - Growth,233.6275,231.2912,233.6275,23-May-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,231.2912,5/23/2013,233.6275,233.6275,-1.89%,5.40959E-08,0.000232585,-0.366%,8.81478E-08,0.000296897
118531,Franklin India Bluechip Fund- Direct - Growth,234.5164,232.1712,234.5164,24-May-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,232.1712,5/24/2013,234.5164,234.5164,0.38%,2.20407E-09,4.69475E-05,-1.670%,1.84696E-06,0.001359027
118531,Franklin India Bluechip Fund- Direct - Growth,237.8851,235.5062,237.8851,27-May-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,235.5062,5/27/2013,237.8851,237.8851,1.44%,3.14204E-08,0.000177258,-0.193%,2.48462E-08,0.000157627
118531,Franklin India Bluechip Fund- Direct - Growth,239.2432,236.8508,239.2432,28-May-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,236.8508,5/28/2013,239.2432,239.2432,0.57%,4.96396E-09,7.04554E-05,0.653%,2.86016E-07,0.000534805
118531,Franklin India Bluechip Fund- Direct - Growth,238.2458,235.8633,238.2458,29-May-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,235.8633,5/29/2013,238.2458,238.2458,-0.42%,2.64743E-09,5.14532E-05,1.036%,7.24949E-07,0.00085144
118531,Franklin India Bluechip Fund- Direct - Growth,238.7713,236.3836,238.7713,30-May-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,236.3836,5/30/2013,238.7713,238.7713,0.22%,7.41185E-10,2.72247E-05,0.223%,3.37034E-08,0.000183585
118531,Franklin India Bluechip Fund- Direct - Growth,234.6824,232.3356,234.6824,31-May-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,232.3356,5/31/2013,234.6824,234.6824,-1.71%,4.46834E-08,0.000211385,-0.234%,3.73576E-08,0.000193281
118531,Franklin India Bluechip Fund- Direct - Growth,234.0593,231.7187,234.0593,3-Jun-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,231.7187,6/3/2013,234.0593,234.0593,-0.27%,1.07428E-09,3.27762E-05,-0.915%,5.76929E-07,0.000759558
118531,Franklin India Bluechip Fund- Direct - Growth,234.2573,231.9147,234.2573,4-Jun-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,231.9147,6/4/2013,234.2573,234.2573,0.08%,1.09071E-10,1.04437E-05,-1.225%,1.04158E-06,0.001020578
118531,Franklin India Bluechip Fund- Direct - Growth,234.3435,232.0001,234.3435,5-Jun-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,232.0001,6/5/2013,234.3435,234.3435,0.04%,2.06407E-11,4.5432E-06,-0.638%,2.84229E-07,0.000533131
118531,Franklin India Bluechip Fund- Direct - Growth,233.4565,231.1219,233.4565,6-Jun-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,231.1219,6/6/2013,233.4565,233.4565,-0.38%,2.18426E-09,4.6736E-05,-0.239%,4.03774E-08,0.000200941
118531,Franklin India Bluechip Fund- Direct - Growth,232.1394,229.818,232.1394,7-Jun-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,229.818,6/7/2013,232.1394,232.1394,-0.56%,4.85349E-09,6.9667E-05,-0.133%,1.25665E-08,0.0001121
118531,Franklin India Bluechip Fund- Direct - Growth,231.3165,229.0033,231.3165,10-Jun-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,229.0033,6/10/2013,231.3165,231.3165,-0.35%,1.91642E-09,4.3777E-05,-0.299%,6.39264E-08,0.000252837
118531,Franklin India Bluechip Fund- Direct - Growth,227.8223,225.5441,227.8223,11-Jun-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,225.5441,6/11/2013,227.8223,227.8223,-1.51%,3.48051E-08,0.000186561,0.041%,1.21927E-09,3.49181E-05
118531,Franklin India Bluechip Fund- Direct - Growth,227.5649,225.2893,227.5649,12-Jun-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,225.2893,6/12/2013,227.5649,227.5649,-0.11%,1.94739E-10,1.39549E-05,-1.259%,1.14808E-06,0.001071483
118531,Franklin India Bluechip Fund- Direct - Growth,225.9486,223.6891,225.9486,13-Jun-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,223.6891,6/13/2013,225.9486,225.9486,-0.71%,7.6971E-09,8.77331E-05,-0.907%,6.01013E-07,0.000775251
118531,Franklin India Bluechip Fund- Direct - Growth,229.0927,226.8018,229.0927,14-Jun-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,226.8018,6/14/2013,229.0927,229.0927,1.39%,2.95483E-08,0.000171896,-1.071%,8.43314E-07,0.000918322
118531,Franklin India Bluechip Fund- Direct - Growth,230.2488,227.9463,230.2488,17-Jun-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,227.9463,6/17/2013,230.2488,230.2488,0.50%,3.88682E-09,6.23444E-05,1.305%,1.26183E-06,0.001123314
118531,Franklin India Bluechip Fund- Direct - Growth,229.2362,226.9438,229.2362,18-Jun-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,226.9438,6/18/2013,229.2362,229.2362,-0.44%,2.95239E-09,5.43359E-05,0.979%,7.14667E-07,0.00084538
118531,Franklin India Bluechip Fund- Direct - Growth,229.7652,227.4675,229.7652,19-Jun-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,227.4675,6/19/2013,229.7652,229.7652,0.23%,8.13025E-10,2.85136E-05,-0.128%,1.23383E-08,0.000111078
118531,Franklin India Bluechip Fund- Direct - Growth,224.017,221.7768,224.017,20-Jun-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,221.7768,6/20/2013,224.017,224.017,-2.50%,9.55697E-08,0.000309144,-0.236%,4.21725E-08,0.00020536
118531,Franklin India Bluechip Fund- Direct - Growth,224.2642,222.0216,224.2642,21-Jun-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,222.0216,6/21/2013,224.2642,224.2642,0.11%,1.85963E-10,1.36368E-05,-1.874%,2.68184E-06,0.001637632
118531,Franklin India Bluechip Fund- Direct - Growth,220.7537,218.5462,220.7537,24-Jun-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,218.5462,6/24/2013,220.7537,220.7537,-1.57%,3.74262E-08,0.000193459,-0.898%,6.20768E-07,0.000787888
118531,Franklin India Bluechip Fund- Direct - Growth,221.6136,219.3975,221.6136,25-Jun-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,219.3975,6/25/2013,221.6136,221.6136,0.39%,2.31795E-09,4.81451E-05,-0.701%,3.80778E-07,0.000617072
118531,Franklin India Bluechip Fund- Direct - Growth,220.126,217.9247,220.126,26-Jun-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,217.9247,6/26/2013,220.126,220.126,-0.67%,6.88446E-09,8.29726E-05,-0.109%,9.29896E-09,9.64311E-05
118531,Franklin India Bluechip Fund- Direct - Growth,222.7145,220.4874,222.7145,27-Jun-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,220.4874,6/27/2013,222.7145,222.7145,1.18%,2.11305E-08,0.000145363,0.005%,2.2533E-11,4.74689E-06
118531,Franklin India Bluechip Fund- Direct - Growth,228.4384,226.154,228.4384,28-Jun-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,226.154,6/28/2013,228.4384,228.4384,2.57%,1.00951E-07,0.000317728,1.013%,8.14783E-07,0.000902653
118531,Franklin India Bluechip Fund- Direct - Growth,230.5217,228.2165,230.5217,1-Jul-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,228.2165,7/1/2013,230.5217,230.5217,0.91%,1.27132E-08,0.000112753,2.307%,4.25812E-06,0.002063522
118531,Franklin India Bluechip Fund- Direct - Growth,229.9867,227.6868,229.9867,2-Jul-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,227.6868,7/2/2013,229.9867,229.9867,-0.23%,8.23455E-10,2.86959E-05,1.219%,1.19746E-06,0.001094285
118531,Franklin India Bluechip Fund- Direct - Growth,226.0794,223.8186,226.0794,3-Jul-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,223.8186,7/3/2013,226.0794,226.0794,-1.70%,4.41337E-08,0.00021008,0.086%,6.02453E-09,7.76178E-05
118531,Franklin India Bluechip Fund- Direct - Growth,227.8858,225.6069,227.8858,4-Jul-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,225.6069,7/4/2013,227.8858,227.8858,0.80%,9.76325E-09,9.88092E-05,-1.364%,1.52547E-06,0.001235099
118531,Franklin India Bluechip Fund- Direct - Growth,228.0796,225.7988,228.0796,5-Jul-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,225.7988,7/5/2013,228.0796,228.0796,0.09%,1.10619E-10,1.05175E-05,0.422%,1.46998E-07,0.000383404
118531,Franklin India Bluechip Fund- Direct - Growth,226.4055,224.1414,226.4055,8-Jul-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,224.1414,7/8/2013,226.4055,226.4055,-0.73%,8.2416E-09,9.07832E-05,1.085%,9.80182E-07,0.000990042
118531,Franklin India Bluechip Fund- Direct - Growth,228.1142,225.8331,228.1142,9-Jul-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,225.8331,7/9/2013,228.1142,228.1142,0.75%,8.71456E-09,9.33518E-05,-0.962%,7.78227E-07,0.000882172
118531,Franklin India Bluechip Fund- Direct - Growth,226.7403,224.4729,226.7403,10-Jul-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,224.4729,7/10/2013,226.7403,226.7403,-0.60%,5.55086E-09,7.45041E-05,0.420%,1.49444E-07,0.00038658
118531,Franklin India Bluechip Fund- Direct - Growth,230.5548,228.2493,230.5548,11-Jul-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,228.2493,7/11/2013,230.5548,230.5548,1.68%,4.3315E-08,0.000208123,-0.060%,3.06277E-09,5.53423E-05
118531,Franklin India Bluechip Fund- Direct - Growth,233.4362,231.1018,233.4362,12-Jul-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,231.1018,7/12/2013,233.4362,233.4362,1.25%,2.39082E-08,0.000154623,1.224%,1.29074E-06,0.001136106
118531,Franklin India Bluechip Fund- Direct - Growth,234.1127,231.7716,234.1127,15-Jul-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,231.7716,7/15/2013,234.1127,234.1127,0.29%,1.28574E-09,3.58572E-05,1.521%,2.01106E-06,0.001418117
118531,Franklin India Bluechip Fund- Direct - Growth,230.798,228.49,230.798,16-Jul-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,228.49,7/16/2013,230.798,230.798,-1.42%,3.06944E-08,0.000175198,0.104%,9.5031E-09,9.74838E-05
118531,Franklin India Bluechip Fund- Direct - Growth,229.2384,226.946,229.2384,17-Jul-13,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,226.946,7/17/2013,229.2384,229.2384,-0.68%,6.99277E-09,8.36228E-05,-1.131%,1.13169E-06,0.001063808
